市区町村コード,Level1_Name,Level2_Name,都道府県,市区町村,市区町村詳細,緯度,経度
08521,茨城県結城郡,茨城県結城郡八千代町,茨城県,結城郡,八千代町,36.181635,139.891129
08542,茨城県猿島郡,茨城県猿島郡五霞町,茨城県,猿島郡,五霞町,36.114113,139.745832
08546,茨城県猿島郡,茨城県猿島郡境町,茨城県,猿島郡,境町,36.108426,139.794961
08564,茨城県北相馬郡,茨城県北相馬郡利根町,茨城県,北相馬郡,利根町,35.857747,140.139148
09201,栃木県宇都宮市,栃木県宇都宮市,栃木県,宇都宮市,NA,36.555112,139.882807
09202,栃木県足利市,栃木県足利市,栃木県,足利市,NA,36.340151,139.449698
09203,栃木県栃木市,栃木県栃木市,栃木県,栃木市,NA,36.38238,139.734081
09204,栃木県佐野市,栃木県佐野市,栃木県,佐野市,NA,36.308578,139.593118
09205,栃木県鹿沼市,栃木県鹿沼市,栃木県,鹿沼市,NA,36.567111,139.745013
09206,栃木県日光市,栃木県日光市,栃木県,日光市,NA,36.719903,139.698216
09208,栃木県小山市,栃木県小山市,栃木県,小山市,NA,36.314671,139.800131
09209,栃木県真岡市,栃木県真岡市,栃木県,真岡市,NA,36.440419,140.013442
09210,栃木県大田原市,栃木県大田原市,栃木県,大田原市,NA,36.871484,140.017419
09211,栃木県矢板市,栃木県矢板市,栃木県,矢板市,NA,36.806686,139.924054
09213,栃木県那須塩原市,栃木県那須塩原市,栃木県,那須塩原市,NA,36.961698,140.046066
09214,栃木県さくら市,栃木県さくら市,栃木県,さくら市,NA,36.685301,139.966452
09215,栃木県那須烏山市,栃木県那須烏山市,栃木県,那須烏山市,NA,36.656893,140.151426
09216,栃木県下野市,栃木県下野市,栃木県,下野市,NA,36.387195,139.841967
09301,栃木県河内郡,栃木県河内郡上三川町,栃木県,河内郡,上三川町,36.439296,139.909884
09342,栃木県芳賀郡,栃木県芳賀郡益子町,栃木県,芳賀郡,益子町,36.467353,140.093378
09343,栃木県芳賀郡,栃木県芳賀郡茂木町,栃木県,芳賀郡,茂木町,36.53212,140.187565
09344,栃木県芳賀郡,栃木県芳賀郡市貝町,栃木県,芳賀郡,市貝町,36.543308,140.102046
09345,栃木県芳賀郡,栃木県芳賀郡芳賀町,栃木県,芳賀郡,芳賀町,36.548323,140.058196
09361,栃木県下都賀郡,栃木県下都賀郡壬生町,栃木県,下都賀郡,壬生町,36.427058,139.803932
09364,栃木県下都賀郡,栃木県下都賀郡野木町,栃木県,下都賀郡,野木町,36.233251,139.74075
09384,栃木県塩谷郡,栃木県塩谷郡塩谷町,栃木県,塩谷郡,塩谷町,36.777613,139.85057
09386,栃木県塩谷郡,栃木県塩谷郡高根沢町,栃木県,塩谷郡,高根沢町,36.630973,139.986684
09407,栃木県那須郡,栃木県那須郡那須町,栃木県,那須郡,那須町,37.019731,140.121017
09411,栃木県那須郡,栃木県那須郡那珂川町,栃木県,那須郡,那珂川町,36.761661,140.130072
10201,群馬県前橋市,群馬県前橋市,群馬県,前橋市,NA,36.389482,139.063428
10202,群馬県高崎市,群馬県高崎市,群馬県,高崎市,NA,36.321909,139.003294
10203,群馬県桐生市,群馬県桐生市,群馬県,桐生市,NA,36.405491,139.330688
10204,群馬県伊勢崎市,群馬県伊勢崎市,群馬県,伊勢崎市,NA,36.311364,139.19677
10205,群馬県太田市,群馬県太田市,群馬県,太田市,NA,36.291122,139.375471
10206,群馬県沼田市,群馬県沼田市,群馬県,沼田市,NA,36.646077,139.044161
10207,群馬県館林市,群馬県館林市,群馬県,館林市,NA,36.244849,139.541968
10208,群馬県渋川市,群馬県渋川市,群馬県,渋川市,NA,36.489471,139.000448
10209,群馬県藤岡市,群馬県藤岡市,群馬県,藤岡市,NA,36.258477,139.074439
10210,群馬県富岡市,群馬県富岡市,群馬県,富岡市,NA,36.259896,138.889932
10211,群馬県安中市,群馬県安中市,群馬県,安中市,NA,36.326368,138.887324
10212,群馬県みどり市,群馬県みどり市,群馬県,みどり市,NA,36.394838,139.281135
10344,群馬県北群馬郡,群馬県北群馬郡榛東村,群馬県,北群馬郡,榛東村,36.438642,138.967118
10345,群馬県北群馬郡,群馬県北群馬郡吉岡町,群馬県,北群馬郡,吉岡町,36.447501,139.009766
10366,群馬県多野郡,群馬県多野郡上野村,群馬県,多野郡,上野村,36.083143,138.777376
10367,群馬県多野郡,群馬県多野郡神流町,群馬県,多野郡,神流町,36.116056,138.916955
10382,群馬県甘楽郡,群馬県甘楽郡下仁田町,群馬県,甘楽郡,下仁田町,36.21239,138.789094
10383,群馬県甘楽郡,群馬県甘楽郡南牧村,群馬県,甘楽郡,南牧村,36.158548,138.711406
10384,群馬県甘楽郡,群馬県甘楽郡甘楽町,群馬県,甘楽郡,甘楽町,36.242954,138.921682
10421,群馬県吾妻郡,群馬県吾妻郡中之条町,群馬県,吾妻郡,中之条町,36.589893000000004,138.840986
10424,群馬県吾妻郡,群馬県吾妻郡長野原町,群馬県,吾妻郡,長野原町,36.552446,138.637477
10425,群馬県吾妻郡,群馬県吾妻郡嬬恋村,群馬県,吾妻郡,嬬恋村,36.516874,138.530182
10426,群馬県吾妻郡,群馬県吾妻郡草津町,群馬県,吾妻郡,草津町,36.620778,138.596053
10428,群馬県吾妻郡,群馬県吾妻郡高山村,群馬県,吾妻郡,高山村,36.620887,138.943449
10429,群馬県吾妻郡,群馬県吾妻郡東吾妻町,群馬県,吾妻郡,東吾妻町,36.571347,138.825472
10443,群馬県利根郡,群馬県利根郡片品村,群馬県,利根郡,片品村,36.772469,139.225243
10444,群馬県利根郡,群馬県利根郡川場村,群馬県,利根郡,川場村,36.694669,139.106534
10448,群馬県利根郡,群馬県利根郡昭和村,群馬県,利根郡,昭和村,36.639753,139.065865
10449,群馬県利根郡,群馬県利根郡みなかみ町,群馬県,利根郡,みなかみ町,36.6787,138.999064
10464,群馬県佐波郡,群馬県佐波郡玉村町,群馬県,佐波郡,玉村町,36.304433,139.114913
10521,群馬県邑楽郡,群馬県邑楽郡板倉町,群馬県,邑楽郡,板倉町,36.222952,139.610271
10522,群馬県邑楽郡,群馬県邑楽郡明和町,群馬県,邑楽郡,明和町,36.2113,139.534244
10523,群馬県邑楽郡,群馬県邑楽郡千代田町,群馬県,邑楽郡,千代田町,36.217754,139.442435
10524,群馬県邑楽郡,群馬県邑楽郡大泉町,群馬県,邑楽郡,大泉町,36.247902,139.40487
10525,群馬県邑楽郡,群馬県邑楽郡邑楽町,群馬県,邑楽郡,邑楽町,36.252394,139.462286
11101,埼玉県さいたま市,埼玉県さいたま市西区,埼玉県,さいたま市,西区,35.925302,139.579472
11102,埼玉県さいたま市,埼玉県さいたま市北区,埼玉県,さいたま市,北区,35.931522,139.620346
11103,埼玉県さいたま市,埼玉県さいたま市大宮区,埼玉県,さいたま市,大宮区,35.906487,139.628754
11104,埼玉県さいたま市,埼玉県さいたま市見沼区,埼玉県,さいたま市,見沼区,35.935206,139.654526
11105,埼玉県さいたま市,埼玉県さいたま市中央区,埼玉県,さいたま市,中央区,35.884096,139.626102
11106,埼玉県さいたま市,埼玉県さいたま市桜区,埼玉県,さいたま市,桜区,35.85614,139.610352
11107,埼玉県さいたま市,埼玉県さいたま市浦和区,埼玉県,さいたま市,浦和区,35.861651,139.645435
11108,埼玉県さいたま市,埼玉県さいたま市南区,埼玉県,さいたま市,南区,35.845253,139.645352
11109,埼玉県さいたま市,埼玉県さいたま市緑区,埼玉県,さいたま市,緑区,35.871087,139.68397
11110,埼玉県さいたま市,埼玉県さいたま市岩槻区,埼玉県,さいたま市,岩槻区,35.949861,139.694191
11201,埼玉県川越市,埼玉県川越市,埼玉県,川越市,NA,35.925101,139.485793
11202,埼玉県熊谷市,埼玉県熊谷市,埼玉県,熊谷市,NA,36.14731,139.388645
11203,埼玉県川口市,埼玉県川口市,埼玉県,川口市,NA,35.807738,139.724171
11206,埼玉県行田市,埼玉県行田市,埼玉県,行田市,NA,36.138949,139.455643
11207,埼玉県秩父市,埼玉県秩父市,埼玉県,秩父市,NA,35.992055,139.084817
11208,埼玉県所沢市,埼玉県所沢市,埼玉県,所沢市,NA,35.799672,139.46861
11209,埼玉県飯能市,埼玉県飯能市,埼玉県,飯能市,NA,35.855731,139.327734
11210,埼玉県加須市,埼玉県加須市,埼玉県,加須市,NA,36.131438,139.601719
11211,埼玉県本庄市,埼玉県本庄市,埼玉県,本庄市,NA,36.243568,139.190393
11212,埼玉県東松山市,埼玉県東松山市,埼玉県,東松山市,NA,36.042126,139.399959
11214,埼玉県春日部市,埼玉県春日部市,埼玉県,春日部市,NA,35.975198,139.752301
11215,埼玉県狭山市,埼玉県狭山市,埼玉県,狭山市,NA,35.852942,139.412213
11216,埼玉県羽生市,埼玉県羽生市,埼玉県,羽生市,NA,36.172626,139.548465
11217,埼玉県鴻巣市,埼玉県鴻巣市,埼玉県,鴻巣市,NA,36.065758,139.522169
11218,埼玉県深谷市,埼玉県深谷市,埼玉県,深谷市,NA,36.197444,139.281464
11219,埼玉県上尾市,埼玉県上尾市,埼玉県,上尾市,NA,35.977381,139.593206
11221,埼玉県草加市,埼玉県草加市,埼玉県,草加市,NA,35.825355,139.805402
11222,埼玉県越谷市,埼玉県越谷市,埼玉県,越谷市,NA,35.891084,139.790938
11223,埼玉県蕨市,埼玉県蕨市,埼玉県,蕨市,NA,35.825634,139.679708
11224,埼玉県戸田市,埼玉県戸田市,埼玉県,戸田市,NA,35.817616,139.67789200000001
11225,埼玉県入間市,埼玉県入間市,埼玉県,入間市,NA,35.835766,139.391058
11227,埼玉県朝霞市,埼玉県朝霞市,埼玉県,朝霞市,NA,35.797252,139.593916
11228,埼玉県志木市,埼玉県志木市,埼玉県,志木市,NA,35.83675,139.580319
11229,埼玉県和光市,埼玉県和光市,埼玉県,和光市,NA,35.781208,139.605793
11230,埼玉県新座市,埼玉県新座市,埼玉県,新座市,NA,35.793511,139.565369
11231,埼玉県桶川市,埼玉県桶川市,埼玉県,桶川市,NA,36.005779,139.542531
11232,埼玉県久喜市,埼玉県久喜市,埼玉県,久喜市,NA,36.061995,139.666838
11233,埼玉県北本市,埼玉県北本市,埼玉県,北本市,NA,36.026768,139.530211
11234,埼玉県八潮市,埼玉県八潮市,埼玉県,八潮市,NA,35.822536,139.839175
11235,埼玉県富士見市,埼玉県富士見市,埼玉県,富士見市,NA,35.856759,139.549074
11237,埼玉県三郷市,埼玉県三郷市,埼玉県,三郷市,NA,35.830149,139.872275
11238,埼玉県蓮田市,埼玉県蓮田市,埼玉県,蓮田市,NA,35.994307,139.662106
11239,埼玉県坂戸市,埼玉県坂戸市,埼玉県,坂戸市,NA,35.95717,139.402905
11240,埼玉県幸手市,埼玉県幸手市,埼玉県,幸手市,NA,36.078072,139.725861
11241,埼玉県鶴ヶ島市,埼玉県鶴ヶ島市,埼玉県,鶴ヶ島市,NA,35.934515,139.393098
11242,埼玉県日高市,埼玉県日高市,埼玉県,日高市,NA,35.907796,139.339026
11243,埼玉県吉川市,埼玉県吉川市,埼玉県,吉川市,NA,35.891152,139.841375
11245,埼玉県ふじみ野市,埼玉県ふじみ野市,埼玉県,ふじみ野市,NA,35.879538,139.519764
11246,埼玉県白岡市,埼玉県白岡市,埼玉県,白岡市,NA,36.019026,139.676925
11301,埼玉県北足立郡,埼玉県北足立郡伊奈町,埼玉県,北足立郡,伊奈町,36.000112,139.624185
11324,埼玉県入間郡,埼玉県入間郡三芳町,埼玉県,入間郡,三芳町,35.828367,139.526432
11326,埼玉県入間郡,埼玉県入間郡毛呂山町,埼玉県,入間郡,毛呂山町,35.941501,139.316067
11327,埼玉県入間郡,埼玉県入間郡越生町,埼玉県,入間郡,越生町,35.964478,139.294199
11341,埼玉県比企郡,埼玉県比企郡滑川町,埼玉県,比企郡,滑川町,36.065987,139.360917
11342,埼玉県比企郡,埼玉県比企郡嵐山町,埼玉県,比企郡,嵐山町,36.056655,139.320542
11343,埼玉県比企郡,埼玉県比企郡小川町,埼玉県,比企郡,小川町,36.056697,139.261845
11346,埼玉県比企郡,埼玉県比企郡川島町,埼玉県,比企郡,川島町,35.982014,139.481518
11347,埼玉県比企郡,埼玉県比企郡吉見町,埼玉県,比企郡,吉見町,36.039853,139.453728
11348,埼玉県比企郡,埼玉県比企郡鳩山町,埼玉県,比企郡,鳩山町,35.981466,139.334101
11349,埼玉県比企郡,埼玉県比企郡ときがわ町,埼玉県,比企郡,ときがわ町,36.00862,139.296844
11361,埼玉県秩父郡,埼玉県秩父郡横瀬町,埼玉県,秩父郡,横瀬町,35.987284,139.100046
11362,埼玉県秩父郡,埼玉県秩父郡皆野町,埼玉県,秩父郡,皆野町,36.07084,139.098754
11363,埼玉県秩父郡,埼玉県秩父郡長瀞町,埼玉県,秩父郡,長瀞町,36.114803,139.109717
11365,埼玉県秩父郡,埼玉県秩父郡小鹿野町,埼玉県,秩父郡,小鹿野町,36.017129,139.008574
11369,埼玉県秩父郡,埼玉県秩父郡東秩父村,埼玉県,秩父郡,東秩父村,36.058153,139.194607
11381,埼玉県児玉郡,埼玉県児玉郡美里町,埼玉県,児玉郡,美里町,36.177104,139.18141
11383,埼玉県児玉郡,埼玉県児玉郡神川町,埼玉県,児玉郡,神川町,36.213876,139.101776
11385,埼玉県児玉郡,埼玉県児玉郡上里町,埼玉県,児玉郡,上里町,36.251607,139.144826
11408,埼玉県大里郡,埼玉県大里郡寄居町,埼玉県,大里郡,寄居町,36.118348,139.193012
11442,埼玉県南埼玉郡,埼玉県南埼玉郡宮代町,埼玉県,南埼玉郡,宮代町,36.022682,139.722885
11464,埼玉県北葛飾郡,埼玉県北葛飾郡杉戸町,埼玉県,北葛飾郡,杉戸町,36.025765,139.736709
11465,埼玉県北葛飾郡,埼玉県北葛飾郡松伏町,埼玉県,北葛飾郡,松伏町,35.925774,139.815178
12101,千葉県千葉市,千葉県千葉市中央区,千葉県,千葉市,中央区,35.608932,140.124636
12102,千葉県千葉市,千葉県千葉市花見川区,千葉県,千葉市,花見川区,35.662977,140.069167
12103,千葉県千葉市,千葉県千葉市稲毛区,千葉県,千葉市,稲毛区,35.636212,140.107083
12104,千葉県千葉市,千葉県千葉市若葉区,千葉県,千葉市,若葉区,35.633988,140.155661
12105,千葉県千葉市,千葉県千葉市緑区,千葉県,千葉市,緑区,35.560459,140.176164
12106,千葉県千葉市,千葉県千葉市美浜区,千葉県,千葉市,美浜区,35.640485,140.06304
12202,千葉県銚子市,千葉県銚子市,千葉県,銚子市,NA,35.734681,140.826641
12203,千葉県市川市,千葉県市川市,千葉県,市川市,NA,35.721912,139.93101
12204,千葉県船橋市,千葉県船橋市,千葉県,船橋市,NA,35.694706,139.982618
12205,千葉県館山市,千葉県館山市,千葉県,館山市,NA,34.996506,139.869965
12206,千葉県木更津市,千葉県木更津市,千葉県,木更津市,NA,35.381227,139.92486
12207,千葉県松戸市,千葉県松戸市,千葉県,松戸市,NA,35.787649,139.903093
12208,千葉県野田市,千葉県野田市,千葉県,野田市,NA,35.955192,139.874764
12210,千葉県茂原市,千葉県茂原市,千葉県,茂原市,NA,35.428544,140.288027
12211,千葉県成田市,千葉県成田市,千葉県,成田市,NA,35.776608,140.318781
12212,千葉県佐倉市,千葉県佐倉市,千葉県,佐倉市,NA,35.723486,140.223964
12213,千葉県東金市,千葉県東金市,千葉県,東金市,NA,35.559944,140.366092
12215,千葉県旭市,千葉県旭市,千葉県,旭市,NA,35.720434,140.646469
12216,千葉県習志野市,千葉県習志野市,千葉県,習志野市,NA,35.683035,140.024365
12217,千葉県柏市,千葉県柏市,千葉県,柏市,NA,35.867612,139.97585
12218,千葉県勝浦市,千葉県勝浦市,千葉県,勝浦市,NA,35.152283,140.320932
12219,千葉県市原市,千葉県市原市,千葉県,市原市,NA,35.497838,140.115665
12220,千葉県流山市,千葉県流山市,千葉県,流山市,NA,35.85631,139.90266
12221,千葉県八千代市,千葉県八千代市,千葉県,八千代市,NA,35.722468,140.099772
12222,千葉県我孫子市,千葉県我孫子市,千葉県,我孫子市,NA,35.864123,140.028225
12223,千葉県鴨川市,千葉県鴨川市,千葉県,鴨川市,NA,35.113987,140.098711
12224,千葉県鎌ケ谷市,千葉県鎌ケ谷市,千葉県,鎌ケ谷市,NA,35.77675,140.00079
12225,千葉県君津市,千葉県君津市,千葉県,君津市,NA,35.33045,139.902677
12226,千葉県富津市,千葉県富津市,千葉県,富津市,NA,35.30412,139.857105
12227,千葉県浦安市,千葉県浦安市,千葉県,浦安市,NA,35.653984,139.902203
12228,千葉県四街道市,千葉県四街道市,千葉県,四街道市,NA,35.669816,140.167925
12229,千葉県袖ケ浦市,千葉県袖ケ浦市,千葉県,袖ケ浦市,NA,35.429808,139.95443
12230,千葉県八街市,千葉県八街市,千葉県,八街市,NA,35.665917,140.317952
12231,千葉県印西市,千葉県印西市,千葉県,印西市,NA,35.832348,140.145815
12232,千葉県白井市,千葉県白井市,千葉県,白井市,NA,35.7915,140.056372
12233,千葉県富里市,千葉県富里市,千葉県,富里市,NA,35.726808,140.343058
12234,千葉県南房総市,千葉県南房総市,千葉県,南房総市,NA,35.042991,139.840128
12235,千葉県匝瑳市,千葉県匝瑳市,千葉県,匝瑳市,NA,35.707917,140.564281
12236,千葉県香取市,千葉県香取市,千葉県,香取市,NA,35.897735,140.499268
12237,千葉県山武市,千葉県山武市,千葉県,山武市,NA,35.602964,140.413506
12238,千葉県いすみ市,千葉県いすみ市,千葉県,いすみ市,NA,35.253889,140.385051
12239,千葉県大網白里市,千葉県大網白里市,千葉県,大網白里市,NA,35.521708,140.32096
12322,千葉県印旛郡,千葉県印旛郡酒々井町,千葉県,印旛郡,酒々井町,35.724824,140.269547
12329,千葉県印旛郡,千葉県印旛郡栄町,千葉県,印旛郡,栄町,35.840784,140.243831
12342,千葉県香取郡,千葉県香取郡神崎町,千葉県,香取郡,神崎町,35.901602,140.405285
12347,千葉県香取郡,千葉県香取郡多古町,千葉県,香取郡,多古町,35.735434,140.467728
12349,千葉県香取郡,千葉県香取郡東庄町,千葉県,香取郡,東庄町,35.83715,140.668581
12403,千葉県山武郡,千葉県山武郡九十九里町,千葉県,山武郡,九十九里町,35.535062,140.44025
12409,千葉県山武郡,千葉県山武郡芝山町,千葉県,山武郡,芝山町,35.693056,140.414194
12410,千葉県山武郡,千葉県山武郡横芝光町,千葉県,山武郡,横芝光町,35.665568,140.504309
12421,千葉県長生郡,千葉県長生郡一宮町,千葉県,長生郡,一宮町,35.372623,140.368659
12422,千葉県長生郡,千葉県長生郡睦沢町,千葉県,長生郡,睦沢町,35.361088,140.319273
12423,千葉県長生郡,千葉県長生郡長生村,千葉県,長生郡,長生村,35.412184,140.35406
12424,千葉県長生郡,千葉県長生郡白子町,千葉県,長生郡,白子町,35.45434,140.374234
12426,千葉県長生郡,千葉県長生郡長柄町,千葉県,長生郡,長柄町,35.431125,140.227059
12427,千葉県長生郡,千葉県長生郡長南町,千葉県,長生郡,長南町,35.386421,140.237065
12441,千葉県夷隅郡,千葉県夷隅郡大多喜町,千葉県,夷隅郡,大多喜町,35.285191,140.245439
12443,千葉県夷隅郡,千葉県夷隅郡御宿町,千葉県,夷隅郡,御宿町,35.191506,140.348796
12463,千葉県安房郡,千葉県安房郡鋸南町,千葉県,安房郡,鋸南町,35.111159,139.835509
13101,東京都千代田区,東京都千代田区,東京都,千代田区,NA,35.694003,139.753595
13102,東京都中央区,東京都中央区,東京都,中央区,NA,35.670651,139.771861
13103,東京都港区,東京都港区,東京都,港区,NA,35.658068,139.751599
13104,東京都新宿区,東京都新宿区,東京都,新宿区,NA,35.69384,139.703549
13105,東京都文京区,東京都文京区,東京都,文京区,NA,35.708068,139.752167
13106,東京都台東区,東京都台東区,東京都,台東区,NA,35.712607,139.779996
13107,東京都墨田区,東京都墨田区,東京都,墨田区,NA,35.710722,139.801497
13108,東京都江東区,東京都江東区,東京都,江東区,NA,35.672854,139.81741
13109,東京都品川区,東京都品川区,東京都,品川区,NA,35.609226,139.730186
13110,東京都目黒区,東京都目黒区,東京都,目黒区,NA,35.641463,139.698171
13111,東京都大田区,東京都大田区,東京都,大田区,NA,35.561257,139.716051
13112,東京都世田谷区,東京都世田谷区,東京都,世田谷区,NA,35.646572,139.653247
13113,東京都渋谷区,東京都渋谷区,東京都,渋谷区,NA,35.661777,139.704051
13114,東京都中野区,東京都中野区,東京都,中野区,NA,35.707399,139.663835
13115,東京都杉並区,東京都杉並区,東京都,杉並区,NA,35.699566,139.636438
13116,東京都豊島区,東京都豊島区,東京都,豊島区,NA,35.726118,139.716605
13117,東京都北区,東京都北区,東京都,北区,NA,35.752804,139.733481
13118,東京都荒川区,東京都荒川区,東京都,荒川区,NA,35.73608,139.783369
13119,東京都板橋区,東京都板橋区,東京都,板橋区,NA,35.751165,139.709244
13120,東京都練馬区,東京都練馬区,東京都,練馬区,NA,35.735623,139.651658
13121,東京都足立区,東京都足立区,東京都,足立区,NA,35.775664,139.804479
13122,東京都葛飾区,東京都葛飾区,東京都,葛飾区,NA,35.743575,139.84718
13123,東京都江戸川区,東京都江戸川区,東京都,江戸川区,NA,35.706657,139.868427
13201,東京都八王子市,東京都八王子市,東京都,八王子市,NA,35.666339,139.315806
13202,東京都立川市,東京都立川市,東京都,立川市,NA,35.714014,139.407843
13203,東京都武蔵野市,東京都武蔵野市,東京都,武蔵野市,NA,35.717784,139.56626
13204,東京都三鷹市,東京都三鷹市,東京都,三鷹市,NA,35.683513,139.559584
13205,東京都青梅市,東京都青梅市,東京都,青梅市,NA,35.787996,139.27583
13206,東京都府中市,東京都府中市,東京都,府中市,NA,35.668974,139.477661
13207,東京都昭島市,東京都昭島市,東京都,昭島市,NA,35.705755,139.353548
13208,東京都調布市,東京都調布市,東京都,調布市,NA,35.650615,139.540694
13209,東京都町田市,東京都町田市,東京都,町田市,NA,35.546631,139.438619
13210,東京都小金井市,東京都小金井市,東京都,小金井市,NA,35.699473,139.502992
13211,東京都小平市,東京都小平市,東京都,小平市,NA,35.728577,139.477456
13212,東京都日野市,東京都日野市,東京都,日野市,NA,35.671337,139.394926
13213,東京都東村山市,東京都東村山市,東京都,東村山市,NA,35.754597,139.468489
13214,東京都国分寺市,東京都国分寺市,東京都,国分寺市,NA,35.710335,139.463191
13215,東京都国立市,東京都国立市,東京都,国立市,NA,35.683885,139.44138
13218,東京都福生市,東京都福生市,東京都,福生市,NA,35.738451,139.326932
13219,東京都狛江市,東京都狛江市,東京都,狛江市,NA,35.634912,139.578733
13220,東京都東大和市,東京都東大和市,東京都,東大和市,NA,35.745369,139.426593
13221,東京都清瀬市,東京都清瀬市,東京都,清瀬市,NA,35.785753,139.52643
13222,東京都東久留米市,東京都東久留米市,東京都,東久留米市,NA,35.758048,139.529739
13223,東京都武蔵村山市,東京都武蔵村山市,東京都,武蔵村山市,NA,35.754861,139.387399
13224,東京都多摩市,東京都多摩市,東京都,多摩市,NA,35.637004,139.446307
13225,東京都稲城市,東京都稲城市,東京都,稲城市,NA,35.637924,139.504567
13227,東京都羽村市,東京都羽村市,東京都,羽村市,NA,35.767222,139.310944
13228,東京都あきる野市,東京都あきる野市,東京都,あきる野市,NA,35.72892,139.294119
13229,東京都西東京市,東京都西東京市,東京都,西東京市,NA,35.725496,139.538156
13303,東京都西多摩郡,東京都西多摩郡瑞穂町,東京都,西多摩郡,瑞穂町,35.772036,139.353846
13305,東京都西多摩郡,東京都西多摩郡日の出町,東京都,西多摩郡,日の出町,35.742142,139.257444
13307,東京都西多摩郡,東京都西多摩郡檜原村,東京都,西多摩郡,檜原村,35.726839,139.148866
13308,東京都西多摩郡,東京都西多摩郡奥多摩町,東京都,西多摩郡,奥多摩町,35.809543,139.096197
13361,東京都大島町,東京都大島町,東京都,大島町,NA,34.75004,139.355579
13362,東京都利島村,東京都利島村,東京都,利島村,NA,34.529364,139.282585
13363,東京都新島村,東京都新島村,東京都,新島村,NA,34.377134,139.256571
13364,東京都神津島村,東京都神津島村,東京都,神津島村,NA,34.205267,139.134255
13381,東京都三宅村,東京都三宅村,東京都,三宅村,NA,34.075774,139.479744
13382,東京都御蔵島村,東京都御蔵島村,東京都,御蔵島村,NA,33.897366,139.596116
13401,東京都八丈町,東京都八丈町,東京都,八丈町,NA,33.11274,139.789065
13402,東京都青ヶ島村,東京都青ヶ島村,東京都,青ヶ島村,NA,32.466459,139.763312
13421,東京都小笠原村,東京都小笠原村,東京都,小笠原村,NA,27.094366,142.191918
14101,神奈川県横浜市,神奈川県横浜市鶴見区,神奈川県,横浜市,鶴見区,35.508404,139.68254
14102,神奈川県横浜市,神奈川県横浜市神奈川区,神奈川県,横浜市,神奈川区,35.476901,139.629431
14103,神奈川県横浜市,神奈川県横浜市西区,神奈川県,横浜市,西区,35.453623,139.61696
14104,神奈川県横浜市,神奈川県横浜市中区,神奈川県,横浜市,中区,35.444699,139.642178
14105,神奈川県横浜市,神奈川県横浜市南区,神奈川県,横浜市,南区,35.431462,139.608837
14106,神奈川県横浜市,神奈川県横浜市保土ケ谷区,神奈川県,横浜市,保土ケ谷区,35.459953,139.595979
14107,神奈川県横浜市,神奈川県横浜市磯子区,神奈川県,横浜市,磯子区,35.402439,139.618433
14108,神奈川県横浜市,神奈川県横浜市金沢区,神奈川県,横浜市,金沢区,35.33725,139.624408
14109,神奈川県横浜市,神奈川県横浜市港北区,神奈川県,横浜市,港北区,35.519083,139.633024
14110,神奈川県横浜市,神奈川県横浜市戸塚区,神奈川県,横浜市,戸塚区,35.400001,139.533507
14111,神奈川県横浜市,神奈川県横浜市港南区,神奈川県,横浜市,港南区,35.40078,139.591167
14112,神奈川県横浜市,神奈川県横浜市旭区,神奈川県,横浜市,旭区,35.474836,139.54472
14113,神奈川県横浜市,神奈川県横浜市緑区,神奈川県,横浜市,緑区,35.512396,139.538006
14114,神奈川県横浜市,神奈川県横浜市瀬谷区,神奈川県,横浜市,瀬谷区,35.466026,139.49886
14115,神奈川県横浜市,神奈川県横浜市栄区,神奈川県,横浜市,栄区,35.364348,139.554076
14116,神奈川県横浜市,神奈川県横浜市泉区,神奈川県,横浜市,泉区,35.417938,139.488722
14117,神奈川県横浜市,神奈川県横浜市青葉区,神奈川県,横浜市,青葉区,35.552824,139.537019
14118,神奈川県横浜市,神奈川県横浜市都筑区,神奈川県,横浜市,都筑区,35.544851,139.57053
14131,神奈川県川崎市,神奈川県川崎市川崎区,神奈川県,川崎市,川崎区,35.529667,139.703848
14132,神奈川県川崎市,神奈川県川崎市幸区,神奈川県,川崎市,幸区,35.544293,139.686772
14133,神奈川県川崎市,神奈川県川崎市中原区,神奈川県,川崎市,中原区,35.576371,139.655709
14134,神奈川県川崎市,神奈川県川崎市高津区,神奈川県,川崎市,高津区,35.599462,139.607938
14135,神奈川県川崎市,神奈川県川崎市多摩区,神奈川県,川崎市,多摩区,35.619489,139.562127
14136,神奈川県川崎市,神奈川県川崎市宮前区,神奈川県,川崎市,宮前区,35.589192,139.578469
14137,神奈川県川崎市,神奈川県川崎市麻生区,神奈川県,川崎市,麻生区,35.60373,139.505747
14151,神奈川県相模原市,神奈川県相模原市緑区,神奈川県,相模原市,緑区,35.59565,139.33771
14152,神奈川県相模原市,神奈川県相模原市中央区,神奈川県,相模原市,中央区,35.571384,139.373246
14153,神奈川県相模原市,神奈川県相模原市南区,神奈川県,相模原市,南区,35.530297,139.430195
14201,神奈川県横須賀市,神奈川県横須賀市,神奈川県,横須賀市,NA,35.281341,139.672201
14203,神奈川県平塚市,神奈川県平塚市,神奈川県,平塚市,NA,35.33511,139.349476
14204,神奈川県鎌倉市,神奈川県鎌倉市,神奈川県,鎌倉市,NA,35.319225,139.546687
14205,神奈川県藤沢市,神奈川県藤沢市,神奈川県,藤沢市,NA,35.33917,139.490036
14206,神奈川県小田原市,神奈川県小田原市,神奈川県,小田原市,NA,35.264564,139.152154
